tweet_id,sentiment,content
1751953300,positive,Hawks lost but it was a good time
1751953322,positive,Passing out  early  after the  river sounds amazing. To my cozy bed  with my cozy dogs
1751953326,positive,@slashfilm peter!! follow me!! oh and have fun in europe!
1751953358,negative,Learning how to jerk and stanky leg at sunset cliffs. headlights spotlight  with colorado and fam
1751953368,positive,@ashleytisdale http://twitpic.com/4t4jv - No joke my puppy Maddie looks EXACTLY like  Maui!!!  she's so cute!!
1751953369,positive,@mcrfash1 that's great!
1751953751,positive,Bran!! Watch my video!!!!! please dont make me go stalker status 2nite  http://bit.ly/3Ysav
1751953755,positive,"@DaRealMrDevine lol! I thought we was suppose to guess..damn, I tried tho..lolol!"
1751953768,negative,Going to bed. Hung out w. Aaron and Robin then took Aaron to Sunnys.
1751953790,negative,"We are in the State of Cheese - YUM! Green, moo-cow pastures everywhere, and super friendly Lutheran's too"
1751953820,positive,"I painted my nails metallic blue but Iï¿½m really sure about how it looks, itï¿½s a pretty weird color!! I think itï¿½s cool"
1751953835,positive,@bella456  im going to my inlaws tonight.  hopefully my new niece will be there!  who needs kids when my inlaws have them all for me!
1751953840,positive,fiiiinaaalllyyy home after driving all day. speeding ticket. torential rains. ... fun times
1751953849,positive,@Jennajmsn  Hi Jenna. Hope all is well   Just thinking of you and wishing you the best! Lots of love from over here in New York!!!
1751953867,positive,Taking the dog on a walk..the weather is perfect rite now  @patty_p sucks becuz she didn't come with me hahaha
1751953994,positive,Going to Jack's for dinner with my BFF!
1751954119,positive,You should retweet others good tweets at least 10 a day to get involved into things at twitter
1751954148,positive,"greek season two, i love this show."
1751954166,positive,@aimeelynne you are right. haha. shes not that bad.
1751954274,positive,P-Nutt got a new collar and leash today  http://apps.facebook.com/dogbook/profile/view/1034415
1751954283,positive,SNL with Justin Timberlake!
1751954338,positive,Edward Cullen. &lt;3  Hahaha.
1751954344,positive,On my way to dazzle bar!!
1751954366,positive,Happy Mother's Dayyyy. Love you mummyyyyyyyy
1751954458,positive,LOVES that lubbock is wet..its about time..no more strip runs
1751954520,positive,My my I have never watched so many movies in one night with my mommy
1751954532,negative,@msmack9871  I'm only telling the truth..... You know you have skills
1751954547,positive,"@cowpunkmom Sweet deal! I so want to see that movie! Methinks we may have to do a Star Trek movie night some time, hmm?"
1751954594,positive,had a awesome day!
1751954643,negative,@ageofbrillig nice one  what do you suggest I order there?
1751954662,positive,Message me to book your piercing appointment now !
1751954699,negative,Time to get off the puter. Nite all.
1751954757,positive,@gleannignacio hehe true. i wonder what he will come up with
1751954765,negative,"@NatalieAurora lmao according to the away, they're there. current focus: tripping, ugly pics, same dress, fat looking"
1751954781,positive,live long and prosper  #fb
1751954782,positive,i love love love silverstein.  work tomorrow. boo!
1751954831,positive,I love that my boyfriends loves my mac n cheese. he even took some to work with him
1751955037,positive,uqh soo boredd supposedd to be asleep cuzz i have too wakke upp earlyy but i juss cantt sleepp.! omq tomorroww iss mother's dayy
1751955040,positive,@Cortnee4Christ Made so many new friends on Twitter around USA. Another bike across USA trip would be amazing to see people!
1751955067,negative,Just gave my mommy her Mother's Day present...a purple ipod  http://twitpic.com/4wcpt
1751955107,negative,happy mother's day to all moms in the planet!
1751955210,positive,"Noticed Wellwood has all his teeth in tonight, that's nice"
1751955238,positive,i just wanna say happy mother's day to all the mommy's out there
1751955269,positive,@MarissaC500 Aww!  That's so sweet!  So glad she's home with you now. Happy mother's day to you
1751955283,positive,@spicydesign Look at this ! http://twitpic.com/4wcqa  I can't see them at all. What the heck..
1751955416,negative,@mrskutcher yes he is hot. you all make the perfect pair. very sexy and stylish. Have a wonderful mothers day
1751955433,positive,OMG... Folding my laundry and matched ALL socks to its perfect pair!  Good laundry folding day it is
1751955444,positive,"Everyone going to the hometown show is excited they get to go on Thames Street. I'M GONNA SEE THE ORIGINAL THAMES RIVER, BITCH. ohhhh."
1751955453,negative,@afton_volturi ** Slaps self on forehead **  Pardon me!
1751955487,negative,also @haveitsweet your caramels are like crack....  just thought you should know.
1751955494,negative,"Ima go to sleep long day ahead....And its all Benicks fault ,i so dislike him. &gt;=( Well Good Nite World!"
1751955586,negative,@TerrenceJ106 i wanna join the twit Club......
1751955593,positive,Hoping all my friends who are mothers have a wonderful Mothers's Day. I'm spending mine with my 2 AWESOME SONS!   so happy about that!
1751955605,negative,Wishing everyone a good night
1751955677,positive,@MoreDior if u can smell goodness all around you and energy of big city and pinch on butt feel real YES u are in Chicago
1751955844,positive,@vulcansmuse @lorirusso still waiting to have a beer with Moldovan. At least he's happy I came.
1751955858,negative,Yao is out for the rest of the season! NOOO!..staying home on a Saturday night...SHOCK....got my phone fixed
1751955859,positive,Y is it when I luv someone I fear them? i just wish someone can exsplain it 2 me
1751955868,negative,Going to bed. Goodnight!  x
1751955900,positive,THE CURIOUS CASE OF BENJAMIN BUTTON!!!!! I'm so excited about this fucking movie
1751956028,positive,"After sleeping in  the rest of the day was busy. however, I got to spend the last of it with my favorite babysittee (the kids are great!)."
1751956062,positive,@mundah and I'm really glad you were able to watch the game
1751956111,negative,@ObviousLB *bows*  I try...sometimes it is hard
1751956202,negative,@TerrenceJ106 heyy terrence u should come to my school on May 29th for our talent show
1751956264,negative,@rilwis V?a cï¿½n m?c 800/day t?i qua
1751984995,positive,"Buenas noches!! Hope I dream of either heaven, music, dolphins, or the sea. Sweet dreams to all"
1751985018,positive,@WatchMeRise youre very welcome....you deserve it!!
1751985042,positive,@Mattdavelewis Lol Your tweets are so funny! I met you in Calgary! You're awesome  Can't wait for the next HP movie!
1751985062,negative,"@Dhympna Sweetie, if you refuse to offend, who will?  We expect it -- nay, we count on it."
1751985094,positive,Very tired from a day of awesomeness and cake    Now time for a bit of sleep.
1751985169,positive,@dustyedwards  Those dog pic had me  ROLF!  The one  with the snow stuck too it  has that &quot;if looks could kill look&quot; way funny
1751985207,negative,@madfatter I just re-skinned. Still figuring why tweetsuite isn't updating
1751985220,positive,@BooG_PopuLarEnt awww boog u aint been on in a min....hey to ya.  but that's whats up enjoy ya'll selves especially your lil cousin.
1751985225,positive,"@Praxilla As opposed to twitter, where all we can do is talk to people.  SL is fun. I already have way too many ways to distract myself."
1751985334,positive,@nickiminaj pleeeeeease pleeeease make me a dj drop
1751985468,positive,@Roqayah good morning
1751985495,negative,@msdahlia got the txt - holla when ya need me
1751985508,positive,What if Twitter was really called &quot;Twatter&quot;? I'm posting a Twat!
1751985509,positive,"@stevecarell Hey Steve.   I think you are such an awesome actor. I love every movie you are in, and I love The Office."
1751985536,negative,With sean s. watching house of a thousand corpes
1751985592,positive,@trishapocalypse  and I luh you tooooo
1751985667,positive,@jovialjen The fever's gone ... Thanks Jen!
1751985694,positive,had a GREATTTTTT day    taking Liz home now. &lt;3
1751985705,positive,let's make this last forever.
1751985753,positive,@oreoking awe thanks
1751985785,positive,@missSHANNAbaby YAY  u get to see ddub again ;) those 5 men always keep me happy &amp; motivated
1751985812,negative,@swfanworks --that came to my mind. So I said it. And it has now been adapted into my family's vocabulary
1751985953,positive,@JoeJonas1Fan1 haha yay for crust  (i tend to be a little weird when im super bored lol)
1751986073,positive,The ultimate shirt folding tool (http://www.flipfold.com/)- I saw @sheldoncooper using this in one of Big Bang Theory's episodes
1751986084,negative,"K now that, that fiasco is all wrapped and good too go  back to studying for midterms =("
1751986107,positive,@deleise @nataliewitcher I miss all you OK girls.    Happy Mother's Day to all y'all.
1751986115,positive,he's pretty cute.
1751986120,positive,Is enjoying staying in the house today
1751986160,positive,"I mean i'm tired, and sooooo freakin in love with my @airrbear."
1751986257,negative,after 11 months....back to twitter again
1751986326,positive,who said i can't wear my converse with my dress?
1751986364,negative,shouts out to @DujourMag and @jkldesign
1751986389,positive,Ouutside in the city talkin to trey trey  i misssed him
1751986395,positive,"@konghee It's allright pastor, jiayou for the book!!"
1751986435,positive,"@MarijuanaDeals I have the best bestfriend in the whole world .. My Mother's Day present = ambien, klonopin and a quarter! woohoo!  smh..."
1751986502,negative,Listening to Jesse's music  &amp; on MySpace. Also getting the hang of Twiiter. I feel that i need more followers.  Don't be shy!
1751986550,negative,@Pamluther ah . thanks .. appreciate it
1751986624,positive,i would take the ???s out the sky for you
1751986626,positive,@MrsTravisBennet its cool.  Im glad everyone had a nice date night.  Maybe one day ill get one too.
1751986630,positive,Cavs do it again!!  Oh yea!
1751986672,negative,blastinggg music.
1751986690,positive,happy sunday peeps
1751986707,negative,"around, reading, bed."
1751986770,positive,is excited about so R and R for mother's day
1751986771,positive,"just about to go home. I'm usually 'mr. positive' but this has been one of those daze. well, 15 mins until tomorrow!"
1751986854,negative,@denharsh i'm afraid im def. a product of the NRI Karan Johar generation- I've been watching a lot of classics this semester
1751986898,positive,"@MzWhatThePuck Good luck  I wanna see them again too. I waited outside by their buses to see them before, no autographs tho!"
1751987096,positive,"@Peacehippie04 is a loser;) baha, dude! i'm gonna come &amp; put those pictures on my myspace really quick!"
1751987179,positive,@wordcharmer FUZE was giving away capes at Komen's Race for the Cure today! And I'd always love a hug from you hun!
1751987251,positive,loviiing declan
1751987310,positive,@dbvictoria love the necklace!  What a fun idea
1751987313,negative,"9 imperials later, I'm ready ready for a nap."
1751987326,negative,@tidewaterknits Definitely! I have usually found that critics know virtually nothing of what constitutes a good movie. Rarely am I wrong.
1751987396,negative,@eridge I was just thinking that
1751987409,negative,@TheLonelyGnome Marche! I want rosti and crepes.
1751987481,positive,@ChynaDollxo  Na my friend.. why? you ask  is it my great physique lol
1751987518,positive,Wishing all a Wonderful and Happy Mother's Day
1751987540,positive,@cecewhi92 That is one of my Favorite EVER!!!! He is THE BEST!! No doubt! I am so glad you like him too! XOXO
1751987602,negative,feels sickly. i need a personal assistant to keep fast food away from me! any takers?
1751987617,positive,@yaykimo baaha  &amp; healthy choice my friend! (:
1751987624,positive,@liadoria nat has a twitter acct!
1751987721,positive,Home now!!! LOL but leaving again on monday for flo rida!!!
1751987894,positive,wow tiz almost midnite o_O bedtime for me!! ha gnite gorgeous ppl  *HADtheBESTdayEVER*
1751987977,positive,Archuleta &amp; Cook will arrive in 2 days!!
1751987979,positive,heading to bed with tea to finish Breaking Dawn.
1751987982,negative,Should be moving in to my apartment but 14 mile bike ride and ice cream instead
1751988015,positive,"@QueenSapphyre So!!! Why should that matter? I bet you would be GREAT at it! I do!!! It's what you love, right? Why not go for it!"
1751988017,positive,@PANICitsLeslie Aww that's still awesome. You had fun though I can assume.
1751988073,positive,@MariM525 lol I am blessed to have you in my life too &quot;mama&quot;  Sorry about your back pain. You should do some stretches.
1751988075,positive,@kristi_crow he's happy because hs is there haha I know we would be
1751988089,negative,"krys: running, mud baths and nice French food in napa w/ jimming"
1751988104,positive,"moshing to fall out boy, and confetti bears are falling from the sky"
1751988162,positive,@Jayeliwood No it's not sad. Should make you proud
1751988171,positive,Moveout should be fun. Thank you VT students for working to make VT the best that it can possibly be
1751988180,positive,I'm on my way to see '17 Again'.  I've wanted to see it for a looong time
1751988200,negative,"@sueandsteve Wow, thats quite the trip!"
1751988201,positive,So apparently i left my front door wide open before going out to my show. With my and my moms laptops on the coffee table. Love my area
1751988206,negative,@kirash4 OMG~ that did not sound right...** U Better B Grinning **  thx
1751988252,positive,@Metqueen sounds awesome..
1751988258,negative,@pageoneresults more seo voodoo  Google has your cache. NOARCHIVE only hides it from users.
1751988262,negative,"@darrala sorry again, I don't have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now."
1751988302,positive,"Lovin' @miacarruthers, @TheRealJordin, &amp; @Adrienne_Bailon SOOOO much right now!"
1751988309,negative,@SKILLETfan01 i had to make sure I was looking at the right game summary...
1751988384,negative,@bsweichsel That was like eight years ago. Not so sure it would happen now
1751988411,positive,@erichalvorsen @LorenBrinton @nicksantino i say you all tour again. same lineup...with austin gibbs!
1751988431,negative,@homeworld http://is.gd/yiOj
1751988481,negative,Getting some sleep. Stuff with the family and a ton of homework tomorrow. Night
1751988518,negative,"@myjacksonbrowne  hey y'all, we are waiting for final edits on our cover of &quot;sombody's baby.&quot;  can't wait for some input"
1751988559,positive,"Gorgeous day!  Worked the Master Gardener plant sale, trimmed smoke bushes, and now to do some writing."
1751988672,positive,dancing around and cleaning the house..... loving my sunday so far
1751988693,negative,@kylieireland Do you have a facebook page? If not I'll email you pictures of my bangs. If you don't like them I'll blame the kitties.
1751988695,negative,"@studio8 --sorry for running over uncle Terry, but he just wasn't living up to his potential. expecting more from his next return."
1751988883,negative,@kimgoss i been saying that the past 2 weeks that i miss playing spades and drinkin chillin.. the good old days.. let me know baby
1751988917,negative,@BHA It takes a big man to type a sad tweet like that!
1751988929,positive,"@jtimberlake i think u have more than enough friends now, including me lol"
1751988965,positive,@triplesix_ Whoop whooop
1751988984,negative,"Sooo, I spent most of my day sitting at home in front of the computer in my pajamas...I love these days."
1752017839,positive,@katevoegele that was an amazing concert!!! got some really good video and pictures
1752017892,positive,@kirstiealley: I like your crazy and witty humor!
1752017908,negative,And I'm listening to &quot;Wrong&quot; by Depeche Mode.
1752017949,positive,@MrsBlue23 its been reli gdd ty its 4.50am lol and im not sleeping :O but im watching tv alls good lol how was yours?
1752018034,negative,@P_LOCA thank you babe  What are you doin this evening?
1752018053,positive,@jerwjr Thank you!  I'm working on @ddlovato's
1752018109,positive,http://twitpic.com/4wdgr - Yay! I'm a blonde again!! I feel so girly
1752018129,negative,some pics up from groundup event  check myspace!
1752018133,positive,@Blueeyes31 I will be uploading soon!    http://myloc.me/FEb
1752018186,positive,@amoonchilde  Thank you!  Tomorrow is my b-day too! I tease my Mom and tell her I was her Mother's Day gift.
1752018226,positive,"@claudiajordan Nice! Elise rolled out  Thas wassup! Have fun, ladies!"
1752018281,negative,@joeterrell Cool. You should qik some stuff from the newsroom sometime. LOL.
1752018438,positive,is up. moooooorning!  http://plurk.com/p/su3dg
1752018516,positive,"@adventureaddict Awesome, congrats on completing it! (I can't believe you cycled the distance to my cottage though in 1 day.  )"
1752018543,positive,"@Kweeenie He's too old school for burnouts. Just a lap around the track, like they used to.  #NASCAR"
1752018547,negative,"my teeeeeeeeeeeeeth, hurt a lot. The mall was funnn today, i made 10dolla, not 15.  better than nothing, right?! HEHE."
1752018602,positive,"Ha, sure  hey, text me normal. 512 718 4879"
1752018714,positive,@BarbaraNixon THAT was a GREAT AMP JOKE.. Thanks for sharing
1752018717,negative,going to bed soon
1752018725,negative,dont put behind the wheel lmfao today was fun
1752018733,positive,sleep time  big/little lunch tomorrow at olive garden
1752018738,positive,@PrincessSuperC good luck C have funn!
1752018792,positive,"@Jean_Pierce Well the Enterprise E, the NX-01, or the NCC 1701(no bloody A,B,C,D, or E)"
1752018819,negative,too much sulking over being single going on tonight on tumblr - gru3some: I am here to save the day.  http://tumblr.com/xd51qx88b
1752019099,positive,Going to go kennel the dogs and then I am going to watch Goblet of Fire
1752019129,positive,@syedbalkhi It's ok now ! I've cleared my cache and everything is fine
1752019180,negative,being a computer geek is entertaining.... i think.
1752019207,negative,@mileycyrus is on the radio
1752019251,positive,Watching The Nightmare Before Christmas &lt;3 Ask me if I care that neither Halloween nor Christmas is any time soon
1752019300,positive,"Thanks for the concern, guys. A few stitches later, all is well. Whew."
1752019408,positive,curlymamaw @Paul_Colman  thought you'd like it ! 9
1752019434,negative,has just arrived in Singapore.
1752019441,negative,@Carolina2676 lol... that's cool u can enjoy the show together! Tell him I said hi!
1752019443,positive,now accepting maid applications.  would be nice if you'd start first thing tomorrow - would make a wonderful Mother's Day present!
1752019468,positive,paramore songs? one of the best! currently listening to &quot;emergency&quot;
1752019543,positive,Having dinner @ Rainforest Cafe with Laura.
1752019552,positive,My lesson is finally done for tomorrow morning. I am looking forward to speaking to the high schoolers on dating.
1752019557,negative,@KeriLyn2980 Totally  plain and simple.. i hate all thoes bridezilla shows.. if i was the groom i'd be running far far away!
1752019575,negative,"Has roughly cleaned his room, and now is heading to Pablos to read"
1752019614,negative,@SKORPIOLOVE  I know... just when I was starting to think this break-up was gonna have me up all night tossin and turnin.. no ma'am!
1752019648,positive,I Luv Da movie Say Anything...  ? http://blip.fm/~5yroy
1752019691,positive,@caroldee77 haha I know.  Sorry about all the typos in that last tweet...blehhh.  ps - Because I Said So is sucha cute movie..  awww
1752019784,negative,"@emilmor mmm, wanna go see Little Big Town next Sunday @ 4 @ Chesapeake Jubilee?"
1752019795,negative,Laying in the dark thinking of you.
1752019863,positive,says gots my mom a digital picture frame bout to scan pics of her wedding n all that mushy stuff  http://plurk.com/p/su3eq
1752019908,negative,"Joining facebeek.  What a loser, I have no friends   Amy where are you?"
1752019930,positive,59 may be my new FAV number!!!
1752019990,negative,@kennytheteddybR I went to target too
1752020034,negative,@NeishaNay im gone miss ya'll Lol.don laugh@me im serious.its bittersweet. lookin forward 2goin home but cant wait till nx semester!
1752020105,positive,going to eat rice and fried chicken from sederhana  the padang restaurant! yummy!
1752020121,positive,@rowansong !!! It's fantastic!
1752020155,negative,@aziraA YEAYYY! good for you
1752020164,positive,@arinbjorn Thank you for sharing. I appreciate your honesty  I hadn't tweeted for 30 some odd hours and got a little tweet happy.
1752020195,negative,@macgenie sounds like an episode of TV Wine Library with @Garyvee.
1752020205,negative,"@lightthematch mmm thanks, if u get too stoned and eat it thats cool"
1752020247,positive,@SophiaF3F3 I LOVE IT!!!!!!!!!!!!!!!!!!!!!! I ALSO LIKE THE NEW PROFILE PIC!!!!!!!!!!!!!!!!!!!!
1752020317,negative,What about APE and server-side javascript with #mootools ? http://tinyurl.com/odqwgh  (via @paraboul)
1752020340,positive,"@courseofhistory Vancouver, so classy.  #canucks"
1752020447,negative,reading Evermore by Lynn Viehl.
1752020463,negative,@waynemansfield  Mine are older than yours.
1752020507,negative,downloading apps for my iphone
1752020508,positive,These days have been looking better better betterrrrrrrr.
1752020602,positive,@Jinxie_G yup - that's where I watch all my movies
1752020610,positive,Such a long day!!! So much fun though  tomorrow will be just as much.
1752020639,positive,@valerie2776 Quite a few. Peacocks and Oceanographer's Choice are my new favorites to play
1752020647,positive,Off to see Wolverine
1752020748,negative,"Trying this twitter thing out. Facebook is finally a routine for me, now i need to figure out how to do the twitter thing"
1752020834,positive,"Alright, so playing cards in the rain wasn't the smartest idea, and now I might be sick... but it was fun"
1752020941,positive,@Samantha797 Yay! Tell her I said congrats
1752020963,positive,@Mary_R_Roberts I LOOK forward to seeing and sharing
1752021030,negative,I hope Mama likes her Mother's day present
1752021105,negative,Happy Mothers day to all mums
1752021155,negative,Chilling wit da bestie kendra...lmao!! she fell out da shower...gotta luv her tho..!!  *~P?T~*
1752021286,negative,"@chloewolf Except for Josh, you like some LAME dudes."
1752021300,positive,More pictures! It was such a pretty day  http://tr.im/kWOD #fb
1752021343,negative,@cdlowell Jars was gonna be my answer
1752021350,negative,"@cl2425 Hey girl!  Yeah, my allergies kick in at the most random times. Hmph."
1752021517,negative,@critter42 I know   Guess I was hoping they'd revitalize the plot lines as well instead of reverting to old cliches!
1752021539,positive,I think Steph will enjoy her first Mother's Day tomorrow.
1752021548,positive,Nighty night Twits! Tty in the morning...
1752021559,positive,@WildFlowerSweet lol... hell yeah!
1752021616,positive,"&quot;Bad words are a crutch, they lead to tattoos and peircings!&quot;  Hahahaha!"
1752021642,positive,@rjdempsey savour these moments!  #canucks
1752021691,positive,Eating some ice cream cake  its bomb!
1752021769,negative,@tammytrent **left off the &quot;again&quot; in the title...whoops!
1752021840,positive,"@Candice_Jo you'll have a drink bc the race is over...I'm telling you,it's an addiction that leads to Elvis presiding over our wedding"
1752021858,positive,"@DarryleP I just have one, he is 14 months. I don't think he realizes that it is Mother's Day tomorrow. LOL!"
1752021880,negative,bundy. in 3 days.!!!! warm weather here i come!
1752021944,positive,@rockndan dude... i tried the vegetarian thing and i lasted about 2 months... good luck!!! going vegan is intense!!! good move though.
1752021958,negative,@vivianakacreoen Oh ok  thnks tho for adding me
1752022003,positive,trying to learn to tweet!!  it's all good I hope..
1752022011,negative,"Aserejï¿½, ja deje dejebe tudejebe de  sebiunouva majabi an de bugui an de buididipï¿½    learning spanish through a song"
1752022037,positive,"@bwmson And so very you.  You know I say it w/ nothing but love, dude."
1752022045,positive,@MzDeDaze you're welcome
1752022138,negative,@bitchmobile I had one of those in south Florida. Mowing around it could hurt
1752022140,negative,@roxylove524 hope you have fun tonight
1752022187,positive,Happy Mother's Day!
1752022205,positive,@Soonmethod @clofresh Thanks for the greeting
1752050872,negative,@Krrrrsty didnt know you were solo for the game tonight. We should have watched the game together. Maybe next time.
1752050885,positive,The wife gets stung by a bee and she has been acting like i big ass baby ever since and this was about 5 hours ago.  lol what a baby.
1752050926,positive,Relaxin after a fun day
1752051043,positive,"@nucLEAH oh yeah, that's right! thanks for reminding me"
1752051110,positive,Saw this lil girl that has big eyes and hair like Dora the explorer. How cute
1752051182,positive,"Just saw Star Trek! It was AMAZING! Seriously, so good. The entire cast was excellent, Spock and Kirk especially.  I want to see it again."
1752051184,positive,"@SRMPROMOINC lol, sounds fun"
1752051214,negative,@TerrenceJ106 lets see.. we hate that groupies are damn near stalkers.. we love that they send gifts..
1752051221,negative,@IAMSNARKY hmmm how bout my boi an me jammin sum john stephens for ya?
1752051257,positive,@ItStartsWithUs hey!  sorry for the late reply.but i do plan on posting on both facebook and twitpic.
1752051275,positive,what a fantastic saturday
1752051298,positive,had a nice time with her little sister...baby is all grown up
1752051313,positive,2 ALL THE MOTHER OUT THERE.MAY THE GOD BLESS YOU MOTHERS/MOTHER-FIGURE OUT THERE.KEEP FIGHTN DA GOOD FIGHT &amp; NEVA GIVEUP ON THE YR CHILD.
1752051325,positive,watching Justin Timberlake on SNL
1752051340,negative,Happy Mother's day! Sent msg to mom and got her phone call. I wish one day we can live in the same city so I can take care of her.
1752051350,negative,you can learn a lot from another person.. dont try to out better oneself when its all about love and happiness  goodnight
1752051353,positive,"had a fun time at the concert!  almost got a picture with Taylor Momsen, freakin next in line then she left!"
1752051392,positive,"(@danielleejonas) UGH, i love tila. haters need to shut up"
1752051561,negative,@rebeccarem I am on here..finally. AND YAY. seriously. that made my day oh fellow hell ruler
1752051616,positive,the grates &amp; children collide tonight
1752051618,positive,Miley Cyrus = great actress
1752051725,positive,walking by the water in annapolis with froyo and no shoes
1752051735,positive,@ewkrause Thanks Elaine. I'm clipping reviews for her scrapbook.
1752051764,negative,@stefangilbert thank you
1752051769,positive,"@NicholeAudrey LOL! Ok, &quot;we&quot; will get right on that. I will let you know the verdict manana. Off to watch a movie with my lovely wife!"
1752051832,positive,just watched yes man. bahaha. that movie is messed up
1752051849,positive,"@KatDerby Haha ya, my friend and I are totally having a kick off party for the occasion!!"
1752051881,negative,Adding names to my Twitter account and learning how to use this amazing thing!
1752052021,positive,"@mrskutcher HUGE difference in temperature from the last time you were here, huh?  Gotta love DC. lol"
1752052047,positive,Yay got the Internet on my itouch working
1752052069,positive,"@nerdwife Now, what on earth led you to believe that?"
1752052092,positive,@KimKardashian saw you today! So BEAUTIFUL!! You looked so good! Glad to see the wonderful turnout!
1752052218,positive,got a new prom dress
1752052229,negative,@lilstrobe pshh. Thanks.
1752052330,positive,"@MissXu Would *you* pay $60K for a lunch with Oscar de la Renta?  I don't see her hitting East Village shops, do you?"
1752052404,positive,says she wants to be w/ marykay @ sendai right now
1752052436,positive,@odangitsnikki There's a way around that 72 Minute Limit ;) AIM me and I'll tell you
1752052495,positive,@androidtomato Hello Gorgeous GIRL! Nice new pic!  HOw are you today
1752052584,negative,having Bigi &amp; Tokyo Fashion Spree tmr  Check out SIH web ^____^
1752052654,negative,@SohFahrKreyZee oooh im sorry to late i smashed it
1752052799,positive,The horoscopes website I use has all changed around  I like it!
1752052845,negative,ending my show with Disturbed: Just Stop! holla at y'all sunday night!
1752052851,negative,A- on my french paper.
1752052856,negative,@thomasfiss Lucky you...my day has gone by with large amount of boredom...and a little stress. The detalis can get a bit gruesome
1752052920,negative,good talk with @broskey  muchos needed
1752052937,negative,@burnthatbox  There's also a fairly recent (w/in past 10 years) quasi-sequel. Plot not as good but v. pretty in terms of art.
1752052945,negative,@iamrehman @barbarawaterst @myob247 @hiannie @Jan_Geronimo @JavierChua @ScottATaylor @ozsultan Thanks for sharing with your friends!
1752052978,positive,"Love, laughter, creativity."
1752053111,positive,@MathewDavid iknowww! Not many people know about it tho. So I like to keep it my little secret
1752053135,positive,"Gonna WoW for a bit. Later, Twitter &lt;3"
1752053308,positive,@mattmccoy Interview! 177 views! 22 away from 200!! Thanx for reading ppl!!  http://tiny.cc/GmKbT #mattmccoy
1752053325,positive,@Ayosilva when in doubt go with the instincts.
1752053331,negative,@cjusk im excited for those pics  send me urs w/ him too  i &lt;3 photoshop lol
1752053364,negative,About to hit the hay. (who came up with that?) goodnight world and all those who inhabit it
1752053437,positive,@Mansur_Rahal Thing about living is that there are always undeveloped pictures in your future.
1752053525,positive,Neville88@JBeauty am gud enuh hun...was jus sayin hi n hopin that ur avin a gud nite so far..HAPPY LADIES DAY 2MORO THEN...is dat better
1752053560,negative,d? ?oï¿½n mï¿½nh s? coi cï¿½i nh?c k?ch nï¿½y 3 l?n ?? n?m b?t ???c g?n ??y ?? tinh th?n vï¿½ cï¿½c khï¿½a c?nh c?a nï¿½
1752053563,positive,I sewed my shirt  and I fail at screaming v_v but I had a quesadilla!  Quesadiaas are bombbb &lt;3 I will try and scream another day! :]
1752053585,positive,"today was boring, but i did a lot of homework. tomorrow should be amazing, i can't wait."
1752053603,negative,@kepp been there done that. It always ended up with me selling the machine and going back to my mac
1752053684,positive,Just talked to Anthony Rapp. Face to face. !!!!!
1752053720,negative,at thee mall
1752053758,positive,"@HannaHassan go to mid valley la boobs  haha! never mind la, i don't wanna go with you anyways"
1752053771,negative,Sushi two nights in a row isn't THAT wrong is it?
1752053783,positive,Heading downtown! Drinks and dancing!!
1752053785,negative,"@n_dubbs curse you, igloo dwellers!!"
1752053792,positive,"@alekandsteph thanks for adding me, glad to have you"
1752053896,positive,http://twitpic.com/4wdui - She's so festive aint' she hehe
1752053933,positive,500! updates! wooow!! haha!!
1752053971,positive,Having Margaritas w/ mommie...what a great combo!
1752054005,positive,I'm going to go check out DJ Volt.
1752054058,positive,Goin to drive-in movie for the first time
1752054061,positive,I still luv my HAWKS! I aint no fair weather fan! I'm ride or die 4 mine!!
1752054095,negative,"Going to bed, with peter."
1752054112,positive,@stephanierhenee wow... you're doing this all through text?  I would get tired after a while
1752054114,negative,#bouvierb-day is on trending topics. ahh Happy Birthday Pierre Bouvier
1752054182,negative,"@SuperwomanAK that is awesome!  spent the day studyin, chillin a lil b4 goin to bed, its slowly gettin colder in Paraguay, winter is comin"
1752054263,positive,"@TheRealJordin so wednesday my mom is making a huge special dinner &amp; whatnot to celebrate the new single, just so ya knoww"
1752054317,positive,@JenAlaniz Don't worry you will have Ava to distract you on the flight
1752054505,positive,recovering from being sick ... anyone want to bring me soup?
1752054535,positive,played okami for 14 hours today
1752054560,negative,@momtoboysx3 I'm here if u need to vent!
1752054668,positive,Just spent the evening at a gala for her high school drama company's 20th anniversary. Lots of memories
1752054758,negative,@veschwab anytime. I aim to please.
1752054761,positive,"@TerrenceJ106 Hey babe follow me,love u on da show"
1752054803,negative,Time to rinse out my conditoner
1752054810,positive,@jtimberlake rocks my world!!!! soooo funny!!!!  &lt;3
1752054829,negative,Good night peeps! Give to your mom's the greatest love you have   xxx
1752054888,positive,has the best friends in the entire world  Thank you for making the banquet and today so special!
1752054919,positive,"Popping out to see SAMSON AND DELILAH this arvo, hear it is good"
1752054962,negative,orbits-gravity-moon-space exploration-galaxy-exoplanets-universe-life beyond earth-idea of Gods-religions-philosophy-morality
1752055027,positive,@thesedreams I see you didn't shave your head. But I *LOVE* the cut.  I'm glad you didn't shave it. Your hair's too pretty!
1752055031,positive,lol...my neighbors must think im nuts...for #canucks
